Date,Message
2026-01-18T23:00:00.000-00:00,"1,0.29,100,1.75,0.12,17600.49,1,1,0,1,2"
2026-01-18T23:00:00.000-00:00,"1,0.13,100,0.6,0.04,13339.77,1,1,1,4,0"
2026-01-19T12:00:00.000-00:00,"1,0.12,100,1.89,0.37,-114258.41,0,2,0,1,0"
2026-01-20T01:15:00.000-00:00,"0,0.11,100,0.78,1.85,-127764.82,0,1,0,1,7"
2026-01-20T05:00:00.000-00:00,"0,2.33,100,3.27,0.38,-197150.98,0,1,1,34,81"
2026-01-20T13:00:00.000-00:00,"0,0.67,100,0.76,2.11,-207763.39,0,1,1,18,8"
2026-01-21T07:00:00.000-00:00,"1,1.29,100,3.53,0.02,-155364.35,0,1,0,3,2"
2026-01-21T09:45:00.000-00:00,"1,0.25,100,0.88,0.37,-172959.29,0,2,1,1,0"
2026-01-21T13:00:00.000-00:00,"0,0.98,100,3.29,0.33,-225110.14,0,4,0,1,2"
2026-01-21T14:00:00.000-00:00,"1,0.07,100,0.79,0.26,-199430.9,0,4,1,1,2"
2026-01-21T14:00:00.000-00:00,"1,0.05,100,0.45,0.23,-210889.05,0,4,1,3,1"
2026-01-21T19:15:00.000-00:00,"0,0.05,100,1.14,0.01,-243699.61,0,3,0,2,7"
2026-01-21T19:15:00.000-00:00,"0,1.21,100,5.61,0.01,-161689.99,0,3,0,10,0"
2026-01-21T19:15:00.000-00:00,"0,0.35,100,0.51,1.77,-95312.84,0,3,1,11,0"
2026-01-21T23:45:00.000-00:00,"1,0.4,100,1.09,0.15,-55129.63,0,3,0,1,15"
2026-01-22T09:30:00.000-00:00,"0,0.44,100,1.38,0.48,-17753.67,0,2,0,6,2"
2026-01-22T13:30:00.000-00:00,"1,0.31,100,0.43,0.48,-47209.04,0,1,1,12,40"
2026-01-22T20:45:00.000-00:00,"1,0.18,100,2.47,0.1,-36339.89,0,3,0,2,2"
2026-01-23T06:15:00.000-00:00,"0,1.02,100,3.61,0.49,-10052.15,0,1,1,2,1"
