Date,Message
2025-12-22T23:00:00.000-00:00,"0,0.07,100,2.75,0.12,974.11,1,1,1,1,2"
2025-12-23T07:15:00.000-00:00,"0,0.87,100,3.47,0.18,650.51,1,1,0,7,1"
2025-12-23T16:15:00.000-00:00,"0,0.03,100,1.23,0.62,414.92,1,3,0,1,5"
2025-12-23T17:00:00.000-00:00,"0,0.67,100,7.79,0.05,585.76,1,3,0,7,3"
2025-12-24T04:00:00.000-00:00,"0,0.6,100,2.11,0.12,655.34,1,1,0,1,9"
2025-12-24T04:15:00.000-00:00,"0,0.73,100,1.53,0.52,746.57,1,1,1,11,1"
2025-12-24T11:30:00.000-00:00,"0,0.66,100,1.78,1.01,612.01,1,2,0,2,7"
2025-12-24T17:00:00.000-00:00,"0,0.92,100,3.26,0.15,237.71,1,3,0,1,4"
2025-12-26T08:15:00.000-00:00,"1,0.54,100,3.9,0.14,324.92,1,1,0,4,2"
2025-12-26T11:30:00.000-00:00,"1,1.49,100,3.83,0.05,479.1,1,2,0,1,3"
2025-12-29T06:45:00.000-00:00,"1,0.22,100,10,0.21,-395.73,0,1,0,1,3"
2025-12-29T09:15:00.000-00:00,"0,0.73,100,2.66,0.27,-650.9,0,3,0,49,15"
2025-12-29T10:45:00.000-00:00,"1,0.2,100,1.13,0.14,0.47,1,2,1,4,1"
2025-12-29T23:15:00.000-00:00,"1,1.12,100,1.5,0.11,151.56,1,2,0,1,49"
2025-12-30T02:45:00.000-00:00,"0,0.25,100,1.46,0.03,138.65,1,3,1,21,0"
2025-12-30T03:15:00.000-00:00,"0,0.11,100,0.7,0.39,175.38,1,3,0,23,1"
2025-12-30T06:15:00.000-00:00,"1,0.47,100,2.31,0.13,209.31,1,1,0,1,10"
2025-12-30T08:00:00.000-00:00,"1,0.01,100,1.85,0.4,155.21,1,1,1,12,7"
2025-12-30T10:15:00.000-00:00,"1,0.08,100,1.4,1.27,432.88,1,2,0,2,0"
2025-12-31T06:45:00.000-00:00,"0,0.54,100,1.04,0.19,-54.42,0,1,1,3,1"
2025-12-31T09:00:00.000-00:00,"0,0.36,100,0.88,1.4,-114.9,0,2,1,4,0"
2025-12-31T14:00:00.000-00:00,"1,0.14,100,1.44,0.47,389.79,1,4,1,1,0"
2026-01-02T06:30:00.000-00:00,"0,0.37,100,3.85,0.39,-292.29,0,3,0,4,0"
