Date,Message
2025-11-19T08:00:00.000-00:00,"1,0.77,100,1.89,0.25,-125.74,0,1,0,2,5"
2025-11-19T17:15:00.000-00:00,"0,0.76,100,1,0.25,-288.74,0,3,1,4,1"
2025-11-19T21:30:00.000-00:00,"1,0.72,100,1.96,0.04,-255.63,0,3,1,2,3"
2025-11-19T21:30:00.000-00:00,"0,1.04,100,1.31,0.01,-235.27,0,3,0,22,1"
2025-11-19T23:30:00.000-00:00,"1,0.53,100,2.07,0.07,-140.36,0,1,1,1,6"
2025-11-20T06:00:00.000-00:00,"0,0.51,100,2.13,0.41,-57.38,0,1,1,1,0"
2025-11-20T08:30:00.000-00:00,"0,0.14,100,1.25,0.17,-114.83,0,2,0,2,0"
2025-11-20T12:00:00.000-00:00,"0,0.18,100,0.45,2.25,-82.82,0,2,1,1,0"
2025-11-20T22:45:00.000-00:00,"0,0.13,100,0.78,0.16,-348.2,0,1,0,6,1"
2025-11-21T02:30:00.000-00:00,"1,0.41,100,1.46,0.09,-221.6,0,1,0,1,6"
2025-11-21T03:30:00.000-00:00,"0,0.06,100,2.88,0.16,-230.88,0,1,1,2,0"
2025-11-21T04:45:00.000-00:00,"0,0.26,100,2.21,0.81,-261.3,0,1,1,1,0"
2025-11-21T06:15:00.000-00:00,"1,0.88,100,3.02,0.09,-235.53,0,1,1,1,3"
2025-11-21T08:15:00.000-00:00,"0,0.26,100,4.94,0.12,-247.28,0,2,1,1,0"
2025-11-21T11:00:00.000-00:00,"0,1.33,100,2.44,0.26,-335.48,0,2,0,1,2"
2025-11-21T12:15:00.000-00:00,"0,0.87,100,1.5,0,-277.75,0,2,1,4,5"
2025-11-21T12:30:00.000-00:00,"0,0.17,100,1.08,0.59,-350.17,0,4,0,1,0"
2025-11-21T12:30:00.000-00:00,"0,0.39,100,0.9,0.56,-302.74,0,4,1,2,0"
2025-11-21T12:30:00.000-00:00,"0,0.02,100,1.29,0.05,-233.58,0,2,1,11,0"
2025-11-24T06:00:00.000-00:00,"1,1.03,100,6,0.1,9.34,1,1,1,3,11"
2025-11-24T12:30:00.000-00:00,"0,0.16,100,3.09,0.14,-85.37,0,2,0,2,10"
2025-11-24T13:00:00.000-00:00,"0,0.56,100,1.48,0.47,-40.49,0,2,0,14,1"
2025-11-24T13:15:00.000-00:00,"0,0.53,100,1.6,0.06,-8.06,0,2,1,16,1"
2025-11-25T02:00:00.000-00:00,"1,0.17,100,1.27,0.43,35.82,1,1,0,2,1"
2025-11-25T06:45:00.000-00:00,"0,1.21,100,2.71,0.29,-17.18,0,1,1,5,7"
2025-11-25T12:30:00.000-00:00,"0,0.24,100,1.53,0.27,-97,0,2,0,1,3"
2025-11-25T13:00:00.000-00:00,"0,0.81,100,1.59,0.55,-49.66,0,2,0,5,2"
2025-11-25T13:00:00.000-00:00,"0,0.13,100,0.3,0.4,-24.81,0,2,0,6,2"
2025-11-25T15:00:00.000-00:00,"0,0.03,100,0.94,0.19,-26.36,0,3,1,2,0"
2025-11-26T10:15:00.000-00:00,"1,0.61,100,2.65,0.07,362.79,1,1,0,2,25"
2025-11-26T13:30:00.000-00:00,"1,0.97,100,2.33,0.27,207.04,1,4,0,1,0"
2025-11-26T18:00:00.000-00:00,"1,0.55,100,1.31,0.27,331.05,1,3,1,5,2"
2025-11-27T08:15:00.000-00:00,"1,0.77,100,4.33,0.15,335.7,1,1,1,34,0"
2025-11-27T16:00:00.000-00:00,"1,0.17,100,1.42,0.62,240.15,1,3,1,2,0"
2025-11-28T00:00:00.000-00:00,"1,0.75,100,3.78,0,226.79,1,3,1,8,27"
2025-11-28T17:15:00.000-00:00,"1,0.58,100,3.9,0.15,280.32,1,3,0,1,4"
2025-12-01T02:15:00.000-00:00,"1,0.21,100,1.6,0.63,185,1,1,0,2,1"
2025-12-01T07:15:00.000-00:00,"0,0.54,100,1.37,0.63,98.22,1,1,0,3,5"
2025-12-01T08:00:00.000-00:00,"1,0.02,100,1.39,0.05,145.93,1,2,1,1,0"
2025-12-01T22:45:00.000-00:00,"0,0.13,100,1.35,0.3,33.7,1,3,1,2,11"
2025-12-01T23:00:00.000-00:00,"0,0.03,100,0.48,1.75,12.33,1,1,1,1,0"
2025-12-01T23:45:00.000-00:00,"1,0.14,100,0.85,0.33,27.88,1,1,0,1,0"
2025-12-02T01:30:00.000-00:00,"0,0.07,100,0.62,0.8,4.95,1,1,0,1,4"
2025-12-02T08:30:00.000-00:00,"1,0.21,100,3.1,0,117.74,1,2,0,1,4"
2025-12-02T17:45:00.000-00:00,"0,0.32,100,0.85,0.45,147.48,1,3,1,4,1"
2025-12-03T00:30:00.000-00:00,"1,0.21,100,0.41,0.29,219.03,1,1,0,1,1"
2025-12-03T00:30:00.000-00:00,"1,0.37,100,1.94,0.42,160.3,1,1,1,6,0"
2025-12-03T01:15:00.000-00:00,"0,0.54,100,4.88,1.49,194.78,1,1,0,2,0"
2025-12-04T01:15:00.000-00:00,"1,0.29,100,1.63,1.8,287.98,1,1,1,4,0"
2025-12-04T02:00:00.000-00:00,"1,0.75,100,4.23,0.14,275.66,1,1,1,5,3"
2025-12-04T05:15:00.000-00:00,"1,0.36,100,1,0.67,281.23,1,1,1,5,0"
2025-12-04T06:00:00.000-00:00,"1,0.61,100,2.65,0.03,306.01,1,1,0,3,4"
2025-12-04T12:00:00.000-00:00,"0,0.21,100,1.02,1.09,234.94,1,2,0,2,2"
2025-12-04T18:00:00.000-00:00,"1,0.37,100,0.82,0.06,250.06,1,3,0,2,8"
2025-12-05T03:15:00.000-00:00,"1,0.21,100,2.99,0.03,124.43,1,1,1,8,0"
